,nr cam,mp,parter,et1-2,et3+,etaj max,typ_decom,bloc nou,Price/Surface,Price,WebPage
3085,4,105,0,1,0,2,1,0,1733.33,182000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-4-camere-X81T0004C?lista=2349706&listing=1
3086,2,49,1,0,0,0,1,0,1979.59,97000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-sau-de-inchiriat-2-camere-XAUU0000C?lista=2349706&listing=1
3087,3,71,0,0,1,7,1,0,1133.8,80500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-XBTC0002T?lista=2349706&listing=1
3088,2,61.28,0,1,0,1,1,1,2516.02,154182,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X5QB100BU?lista=2349706&listing=1
3089,5,108,0,1,0,1,1,0,1500,162000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucur-obor/apartament-de-vanzare-sau-de-inchiriat-5-camere-XBTC0002F?lista=2349706&listing=1
3090,2,49,0,0,1,9,1,0,1528.57,74900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-2-camere-X3FA10023?lista=2349706&listing=1
3091,2,62,0,0,1,8,1,1,1169.35,72500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-X3B210039?lista=2349706&listing=1
3092,3,68,0,0,1,6,1,0,1147.06,78000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-XA0U0005D?lista=2349706&listing=1
3093,2,53.16,0,1,0,1,0,1,2445.45,130000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X3RN001BQ?lista=2349706&listing=1
3094,4,98,0,1,0,2,1,1,1652.04,161900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-calarasilor/apartament-de-vanzare-4-camere-X4VB0000I?lista=2349706&listing=1
3095,4,88,1,0,0,0,1,1,2500,220000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-4-camere-XAUA100EM?lista=2349706&listing=1
3096,3,78,1,0,0,0,1,1,1200,93600,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-3-camere-X6PB10015?lista=2349706&listing=1
3097,2,92.72,0,1,0,1,1,1,1261.86,117000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-XBHQ1000G?lista=2349706&listing=1
3098,4,103,0,0,1,3,1,0,2271.84,234000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-4-camere-XV0J00JA9?lista=2349706&listing=1
3099,6,159,0,1,0,2,1,0,1886.79,300000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-romana/apartament-de-vanzare-6-camere-X4P4000HH?lista=2349706&listing=1
3100,2,56,0,0,1,4,1,0,1248.21,69900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/basarabia/apartament-de-vanzare-2-camere-X658100CI?lista=2349706&listing=1
3101,3,128,1,0,0,0,1,1,2342.88,299888,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-3-camere-X2F71000R?lista=2349706&listing=1
3102,3,65,0,0,1,4,0,1,2284.62,148500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-3-camere-XBNF00002?lista=2349706&listing=1
3103,1,32,0,0,1,3,0,0,1515.62,48500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/dristor/garsoniera-de-vanzare-X7CD0001J?lista=2349706&listing=1
3104,3,52,0,1,0,1,1,0,1980.77,103000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/obor/apartament-de-vanzare-3-camere-XV0J001VV?lista=2349706&listing=1
3105,1,32,0,0,1,10,0,0,1531.25,49000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/iancului/garsoniera-de-vanzare-X91G0015C?lista=2349706&listing=1
3106,3,80,0,0,1,4,1,0,2111.25,168900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-X6KD00008?lista=2349706&listing=1
3107,2,55,0,0,1,3,1,1,1745.45,96000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-2-camere-XBK500026?lista=2349706&listing=1
3108,2,55,1,0,0,0,0,0,1636.36,90000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-2-camere-XBS60000F?lista=2349706&listing=1
3109,3,70,0,0,1,3,0,1,1335.71,93500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-X49J0002N?lista=2349706&listing=1
3110,2,53,0,0,1,9,0,0,1660.38,88000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-2-camere-X5SO0001M?lista=2349706&listing=1
3111,3,67,0,0,1,4,1,0,1238.79,82999,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-3-camere-X75I10005?lista=2349706&listing=1
3112,4,90,0,1,0,1,0,0,1222.22,110000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/alexandru-obregia/apartament-de-vanzare-4-camere-XANO1005J?lista=2349706&listing=1
3113,3,62,0,1,0,2,0,1,2645.16,164000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titulescu/apartament-de-vanzare-3-camere-XBE500001?lista=2349706&listing=1
3114,2,69.71,0,0,1,3,0,1,1269.55,88500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-X61F00047?lista=2349706&listing=1
3115,3,105,0,0,1,3,1,1,1523.81,160000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-3-camere-XV0F00SGB?lista=2349706&listing=1
3116,3,75,0,0,1,7,1,0,1826.67,137000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-calarasilor/apartament-de-vanzare-3-camere-XALS1006A?lista=2349706&listing=1
3117,4,112.75,0,0,1,5,1,1,1587.58,179000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/iancu-nicolae/apartament-de-vanzare-4-camere-X2G71003F?lista=2349706&listing=1
3118,3,77,0,0,1,7,1,0,2311.69,178000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-X54H1001M?lista=2349706&listing=1
3119,1,34,0,1,0,1,1,1,1025,34850,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/berceni/garsoniera-de-vanzare-X72F000AI?lista=2349706&listing=1
3120,2,58.05,0,0,1,3,1,1,859.6,49900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/alexandriei/apartament-de-vanzare-2-camere-XC510000A?lista=2349706&listing=1
3121,2,59,0,1,0,1,1,1,1016.95,60000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-XBPM0002K?lista=2349706&listing=1
3122,3,67,0,0,1,7,1,0,1835.67,122990,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tineretului/apartament-de-vanzare-3-camere-XC7H1002D?lista=2349706&listing=1
3123,2,65,1,0,0,0,1,0,969.23,63000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/rahova/apartament-de-vanzare-2-camere-X30C0008U?lista=2349706&listing=1
3124,4,86,0,0,1,4,0,0,1482.56,127500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-4-camere-X3HJ0000L?lista=2349706&listing=1
3125,2,48,0,1,0,2,1,1,1102.08,52900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-X92O1002E?lista=2349706&listing=1
3126,1,43,0,0,1,4,1,0,1151.16,49500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/drumul-taberei/garsoniera-de-vanzare-X3B21005P?lista=2349706&listing=1
3127,1,30,0,0,1,5,0,0,1666.63,49999,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/kogalniceanu/garsoniera-de-vanzare-X98J0000F?lista=2349706&listing=1
3128,3,106.71,1,0,0,0,1,1,1358.82,145000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-X6VA00045?lista=2349706&listing=1
3129,2,75.82,0,0,1,11,0,0,1688.21,128000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-2-camere-X6VA0006H?lista=2349706&listing=1
3130,4,103,0,1,0,1,1,0,970.87,100000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/lujerului/apartament-de-vanzare-4-camere-XAJN000AV?lista=2349706&listing=1
3131,2,58,1,0,0,0,1,0,1241.38,72000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-2-camere-X17L100O1?lista=2349706&listing=1
3132,2,69,0,0,1,4,1,0,2362.32,163000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-XALS10069?lista=2349706&listing=1
3133,2,55,0,0,1,7,1,0,1477.27,81250,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sebastian/apartament-de-vanzare-2-camere-XC7H1000U?lista=2349706&listing=1
3134,4,90,1,0,0,0,0,0,966.67,87000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/central/apartament-de-vanzare-4-camere-X17L101ER?lista=2349706&listing=1
3135,2,54,0,1,0,1,0,1,1944.44,105000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/stefan-cel-mare/apartament-de-vanzare-2-camere-XA5P0000T?lista=2349706&listing=1
3136,1,32,1,0,0,0,1,1,1121.88,35900,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/theodor-pallady/garsoniera-de-vanzare-X93510017?lista=2349706&listing=1
3137,3,79,0,0,1,4,1,1,1259.49,99500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-3-camere-XBLL0000H?lista=2349706&listing=1
3138,2,43.6,0,0,1,9,0,0,1167.43,50900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-2-camere-X3IN0009F?lista=2349706&listing=1
3139,2,55,0,1,0,1,1,1,1045.45,57500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X17L1002T?lista=2349706&listing=1
3140,3,74,1,0,0,0,1,1,1067.57,79000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/salaj/apartament-de-vanzare-3-camere-XA3B0000V?lista=2349706&listing=1
3141,1,46,1,0,0,0,1,0,1182.61,54400,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/drumul-taberei/garsoniera-de-vanzare-XV0J00KUJ?lista=2349706&listing=1
3142,2,52.5,0,1,0,2,1,1,2726.34,143133,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-2-camere-XC7O00003?lista=2349706&listing=1
3143,7,443,0,0,1,5,1,0,3137.7,1390000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/soseaua-nordului/penthouse-de-vanzare-7-camere-X5L810002?lista=2349706&listing=1
3144,2,70,0,0,1,7,1,0,1827.14,127900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-X4DG000K9?lista=2349706&listing=1
3145,1,38,1,0,0,0,1,0,947.37,36000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/colentina/garsoniera-de-vanzare-X8K800ABS?lista=2349706&listing=1
3146,3,91,0,0,1,7,0,0,879.12,80000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-rosetti/apartament-de-vanzare-3-camere-XBET10004?lista=2349706&listing=1
3147,2,46,0,1,0,2,1,1,1847.83,85000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-XBGD00009?lista=2349706&listing=1
3148,1,34,1,0,0,0,1,0,1117.65,38000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-X50I000AM?lista=2349706&listing=1
3149,3,61,0,1,0,1,0,1,1639.34,100000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-presei-libere/apartament-de-vanzare-3-camere-XC0R0000G?lista=2349706&listing=1
3150,4,90,0,0,1,9,1,0,1255.56,113000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/oltenitei/apartament-de-vanzare-4-camere-X3HJ00031?lista=2349706&listing=1
3151,3,73,0,1,0,1,1,0,1109.59,81000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-X0551000D?lista=2349706&listing=1
3152,3,73,0,1,0,1,1,0,1109.59,81000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/gorjului/apartament-de-vanzare-3-camere-X8580014P?lista=2349706&listing=1
3153,2,66.3,0,1,0,1,1,1,788.08,52250,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/prelungirea-ghencea/apartament-de-vanzare-2-camere-X9OV0002R?lista=2349706&listing=1
3154,2,49,0,1,0,2,1,1,1836.53,89990,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/apartament-de-vanzare-2-camere-X9I6100M6?lista=2349706&listing=1
3155,2,51,0,0,1,3,0,0,1470.59,75000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/basarabia/apartament-de-vanzare-2-camere-X7LJ0000J?lista=2349706&listing=1
3156,4,132,0,0,1,3,1,1,2424.24,320000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/armeneasca/apartament-de-vanzare-4-camere-X3RN001BM?lista=2349706&listing=1
3157,2,52,0,1,0,2,0,0,10945.38,569160,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dorobanti/apartament-de-vanzare-2-camere-X4MI0000I?lista=2349706&listing=1
3158,3,66,0,0,1,4,1,0,1628.79,107500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-3-camere-XV0J00TPT?lista=2349706&listing=1
3159,3,65,0,1,0,2,1,1,1015.38,66000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-X53U0000R?lista=2349706&listing=1
3160,3,78,0,1,0,2,0,0,2038.46,159000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-3-camere-XV0G00RIB?lista=2349706&listing=1
3161,4,84,0,1,0,1,1,0,1607.14,135000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/crangasi/apartament-de-vanzare-4-camere-XANO100V7?lista=2349706&listing=1
3162,2,38,0,1,0,2,0,1,907.89,34500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-XALQ100B6?lista=2349706&listing=1
3163,2,43,0,0,1,3,0,1,2441.86,105000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/domenii/apartament-de-vanzare-2-camere-X9TB0000P?lista=2349706&listing=1
3164,2,51,0,0,1,10,1,0,1274.51,65000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-2-camere-XBO31009D?lista=2349706&listing=1
3165,2,67,0,1,0,2,1,1,2208.96,148000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/decebal/apartament-de-vanzare-2-camere-X7QH0006A?lista=2349706&listing=1
3166,3,71,0,0,1,3,0,1,1563.17,110985,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-X49J00073?lista=2349706&listing=1
3167,2,58,0,0,1,3,1,0,1532.76,88900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vitan/apartament-de-vanzare-2-camere-X7NU100AJ?lista=2349706&listing=1
3168,3,85,0,1,0,2,0,1,941.18,80000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/bucurestii-noi/apartament-de-vanzare-3-camere-XV0K008R5?lista=2349706&listing=1
3169,2,55,0,1,0,2,0,1,2272.73,125000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-X17L100GI?lista=2349706&listing=1
3170,2,59,0,1,0,1,1,1,1016.95,60000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-2-camere-X9UV000F9?lista=2349706&listing=1
3171,3,61,0,0,1,7,0,0,1277.05,77900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/timisoara/apartament-de-vanzare-3-camere-X79O1000E?lista=2349706&listing=1
3172,3,72,1,0,0,0,0,0,1458.33,105000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tineretului/apartament-de-vanzare-sau-de-inchiriat-3-camere-X62G0001H?lista=2349706&listing=1
3173,3,87,0,0,1,4,1,0,2408.05,209500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/herastrau/apartament-de-vanzare-3-camere-XB3O0000I?lista=2349706&listing=1
3174,4,90,0,1,0,1,1,0,1766.67,159000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/universitate/apartament-de-vanzare-4-camere-X6LN0002B?lista=2349706&listing=1
3175,1,32,1,0,0,0,1,0,1953.12,62500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/universitate/garsoniera-de-vanzare-X9IT0005E?lista=2349706&listing=1
3176,3,84,0,1,0,1,0,1,1244.05,104500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aparatorii-patriei/apartament-de-vanzare-3-camere-X76B00068?lista=2349706&listing=1
3177,1,30,0,0,1,3,1,1,950,28500,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/militari/garsoniera-de-vanzare-XC921001Q?lista=2349706&listing=1
3178,1,36,1,0,0,0,1,1,1941.67,69900,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/unirii/garsoniera-de-vanzare-X80P10082?lista=2349706&listing=1
3179,3,69,0,0,1,7,1,0,1144.93,79000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tei/apartament-de-vanzare-3-camere-X8TO1003F?lista=2349706&listing=1
3180,2,55,0,1,0,1,1,1,1081.82,59500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ghencea/apartament-de-vanzare-2-camere-X7BH1000K?lista=2349706&listing=1
3181,3,82,0,1,0,1,1,0,1463.41,120000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/rosetti/apartament-de-vanzare-3-camere-X45T1000D?lista=2349706&listing=1
3182,2,46,0,0,1,4,1,1,858.7,39500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-2-camere-X8RB1000D?lista=2349706&listing=1
3183,2,71,0,1,0,1,1,1,1676.06,119000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-muncii/apartament-de-vanzare-2-camere-X4P4000H3?lista=2349706&listing=1
3184,3,75,0,0,1,4,1,1,3333.29,249997,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/barbu-vacarescu/apartament-de-vanzare-3-camere-XC6R1002P?lista=2349706&listing=1
3185,2,53,0,0,1,4,1,0,1235.85,65500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/obor/apartament-de-vanzare-2-camere-XAI0000CB?lista=2349706&listing=1
3186,3,93,0,1,0,2,1,0,1612.9,150000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/banu-manta/apartament-de-vanzare-3-camere-X52S1000S?lista=2349706&listing=1
3187,2,74.93,0,1,0,2,1,1,1085.41,81330,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-XC7D00004?lista=2349706&listing=1
3188,4,200,0,0,1,15,1,1,1050,210000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vitan/apartament-de-vanzare-4-camere-X81C1003C?lista=2349706&listing=1
3189,2,60,1,0,0,0,1,1,1702.5,102150,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/timpuri-noi/apartament-de-vanzare-2-camere-X7QH000GJ?lista=2349706&listing=1
3190,3,73,0,1,0,1,1,1,1136.99,83000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-X6O60001H?lista=2349706&listing=1
3191,2,104,1,0,0,0,0,1,1682.68,174999,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/barbu-vacarescu/apartament-de-vanzare-2-camere-X5QB1000M?lista=2349706&listing=1
3192,3,65,0,0,1,3,1,0,1053.85,68500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-X6ML0014B?lista=2349706&listing=1
3193,2,70,0,0,1,6,1,1,2500,175000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/stefan-cel-mare/apartament-de-vanzare-2-camere-XV0C00TI7?lista=2349706&listing=1
3194,3,74,0,1,0,1,1,0,1418.92,105000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/13-septembrie/apartament-de-vanzare-3-camere-X17L100LJ?lista=2349706&listing=1
3195,5,145,0,0,1,3,1,0,2262.07,328000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dorobanti/apartament-de-vanzare-5-camere-X0IN100B7?lista=2349706&listing=1
3196,1,27,0,1,0,2,1,0,1555.56,42000,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/titan/garsoniera-de-vanzare-XV0K0082P?lista=2349706&listing=1
3197,2,64.54,1,0,0,0,1,1,1161.3,74950,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pipera/apartament-de-vanzare-2-camere-XC7D00001?lista=2349706&listing=1
3198,3,65,1,0,0,0,1,0,984.62,64000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/gorjului/apartament-de-vanzare-3-camere-X9LI1003F?lista=2349706&listing=1
3199,3,64.53,0,0,1,6,1,1,1937.08,125000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/calea-calarasilor/apartament-de-vanzare-3-camere-X9S7101HS?lista=2349706&listing=1
3200,2,55,0,1,0,2,1,1,863.64,47500,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X53U0006O?lista=2349706&listing=1
3201,2,42,0,0,1,8,1,1,2400,100800,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-2-camere-XAPF0000H?lista=2349706&listing=1
3202,3,73,0,0,1,4,1,0,1438.36,105000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-3-camere-X9I80002G?lista=2349706&listing=1
3203,2,55,0,0,1,5,1,0,1634.55,89900,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/lujerului/apartament-de-vanzare-2-camere-XV0J00PA1?lista=2349706&listing=1
3204,5,127.42,0,0,1,3,0,0,1561.76,199000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/cismigiu/apartament-de-vanzare-sau-de-inchiriat-5-camere-X6581007R?lista=2349706&listing=1
3205,3,83.63,0,0,1,4,1,1,960.18,80300,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-3-camere-X9PU1012G?lista=2349706&listing=1
3206,2,72,0,0,1,8,1,1,1609.36,115874,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nerva-traian/apartament-de-vanzare-2-camere-XAIF1000J?lista=2349706&listing=1
3207,1,39,0,1,0,1,1,1,843.59,32900,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/berceni/garsoniera-de-vanzare-X78O0002F?lista=2349706&listing=1
3208,2,38,0,1,0,1,1,0,1263.16,48000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/doamna-ghica/apartament-de-vanzare-2-camere-XC9L00003?lista=2349706&listing=1
3209,3,89,0,1,0,2,1,1,850,75650,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-XBR51008G?lista=2349706&listing=1
3210,2,51,0,0,1,4,1,0,1215.69,62000,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nicolae-grigorescu/apartament-de-vanzare-2-camere-X9I6100T1?lista=2349706&listing=1
